ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-01 00:00:00,0.000773329569230239,87.73862900861225,755.2994899987492,97.32845859544958,0.9547308624064037,-4.128919023048638,0.027581386079102946,0.0428381157471059,0.2490874901358255,0.014867684997067964
2021-01-01 00:20:00,0.0007605950957701238,87.74106791197585,755.3576723699416,97.31710199590964,0.9552957066756202,-4.1291241155520035,0.027357062184755972,0.0421642176411792,0.24300676390457168,0.014805838480521204
2021-01-01 00:40:00,0.000748058836098596,87.74348413414023,755.4163394838268,97.30551429685707,0.9558595558164946,-4.12933362802177,0.027043077232675548,0.041431439378439336,0.23709825677682322,0.014737198480348084
2021-01-01 01:00:00,0.0007357209134652258,87.74587761539281,755.4754717711405,97.29369428800973,0.9564223784517163,-4.12954759472379,0.02664046117616582,0.040652178831810507,0.231335171793226,0.014662699239686447
2021-01-01 01:20:00,0.0007235814447898517,87.7482482970851,755.5350492338418,97.28164076353718,0.9569841432426807,-4.129766049413239,0.026153222147865057,0.03983991177915925,0.22563445100261553,0.014583411233137108
2021-01-01 01:40:00,0.0007116405406896592,87.75059612169265,755.5950514603418,97.26935252223856,0.9575448188917421,-4.1299890253242655,0.025589221860067735,0.039009544018977146,0.21988496747125907,0.014500569737146574
2021-01-01 02:00:00,0.0006998983053664483,87.75292103275488,755.6554576408008,97.2568283676146,0.9581043741429269,-4.130216555183218,0.024960967140208023,0.03817775609192312,0.21398048106114378,0.014415594648130685
2021-01-01 02:20:00,0.0006883548367810841,87.75522297492239,755.7162465833148,97.24406710783742,0.9586627777835718,-4.130448671193027,0.024286154246957806,0.03736322698731135,0.20785272723076162,0.014330094824649333
2021-01-01 02:40:00,0.0006770102264609494,87.75750189392575,755.7773967298823,97.2310675559041,0.9592199986449416,-4.130685405044677,0.023587813718525127,0.0365866292872387,0.20149993260476998,0.01424585179492416
2021-01-01 03:00:00,0.0006658645596553277,87.75975773659817,755.83888617332,97.21782852965971,0.9597760056044996,-4.130926787909184,0.022893937320539504,0.03587031081594946,0.19500657446160977,0.014164779997258908
2021-01-01 03:20:00,0.0006549179152936027,87.76199045086801,755.9006926741201,97.20434885181422,0.9603307675859121,-4.131172850436567,0.022236522071047017,0.035237614801211146,0.18855126350318524,0.014088863545181659
2021-01-01 03:40:00,0.0006441703659445311,87.76419998575851,755.9627936777872,97.19062735007502,0.9608842535611328,-4.131423622755771,0.02165003345624627,0.03471183754753813,0.18240110263837528,0.014020072493125537
2021-01-01 04:00:00,0.0006336219778421345,87.7663862913858,756.0251663326585,97.17666285715964,0.9614364325515656,-4.131679134475713,0.02116936300943647,0.03431487403141367,0.17689258052162574,0.013960264366767167
2021-01-01 04:20:00,0.0006232728109283221,87.76854931897203,756.0877875076294,97.16245421084322,0.9619872736291644,-4.1319394146807085,0.020827425463114793,0.03406565116967208,0.1724007882778408,0.013911078970242742
2021-01-01 04:40:00,0.0006131229188315775,87.77068902083796,756.1506338106477,97.14800025408104,0.9625367459175682,-4.1322044919326535,0.020652598770702538,0.03397848933255608,0.1693002878067034,0.013873835907011809
2021-01-01 05:00:00,0.0006031723487985932,87.77280535039127,756.2136816070602,97.13329983496615,0.9630848185930752,-4.132474394267828,0.020666248618126597,0.034061559338863276,0.16792211838168,0.01384944466204695
2021-01-01 05:20:00,0.0005934211418326812,87.77489826216112,756.2769070385071,97.11835180690497,0.9636314608870464,-4.132749149198281,0.02088059185597447,0.0343156105534509,0.16851205757512244,0.013838336414063014
2021-01-01 05:40:00,0.0005838693326071474,87.77696771175737,756.3402860418081,97.10315502857517,0.9641766420855254,-4.133028783706048,0.021297137722949624,0.03473313378487475,0.17119526893209872,0.013840425031612414
2021-01-01 06:00:00,0.000574516949469115,87.77901365590304,756.4037943683622,97.08770836404125,0.9647203315319524,-4.133313324250334,0.021905902203607983,0.035298090797143064,0.17595186167502488,0.013855102127246936
2021-01-01 06:20:00,0.0005653640144444687,87.78103605241834,756.4674076033887,97.07201068276265,0.9652624986267411,-4.13360279675732,0.02268552311370574,0.03598629315606694,0.18260672213947327,0.013881267876907648
2021-01-01 06:40:00,0.0005564105433511178,87.78303486022693,756.5311011856046,97.05606085975748,0.9658031128306526,-4.133897226627905,0.023604318252778287,0.0367664517328447,0.19083538559241142,0.013917395901243655
2021-01-01 07:00:00,0.0005476565456203099,87.7850100393623,756.5948504270552,97.03985777549585,0.9663421436639423,-4.134196638730089,0.024622235166456292,0.037601850974715086,0.20018588606733914,0.013961627228546927
2021-01-01 07:20:00,0.0005391020244480647,87.78696155094896,756.6586305328753,97.02340031612862,0.9668795607086267,-4.134501057401171,0.025693548945396737,0.038452536417201685,0.2101146667581094,0.014011885577408168
2021-01-01 07:40:00,0.0005307469766914208,87.78888935722087,756.7224166214147,97.00668737341935,0.9674153336100718,-4.134810506448595,0.02677008436650873,0.03927784727319258,0.22003297504602132,0.01406600421863583
2021-01-01 08:00:00,0.0005225913930155396,87.79079342152937,756.7861837442961,96.98971784486625,0.9679494320767912,-4.135125009143647,0.027804679734420405,0.04003908485659253,0.22935890299346368,0.014121853714961743
2021-01-01 08:20:00,0.0005146352577137213,87.79267370830428,756.849906906669,96.97249063371774,0.9684818258833708,-4.135444588230072,0.028754579043163427,0.040702087079489614,0.23756951955618968,0.014177459994723463
2021-01-01 08:40:00,0.0005068785489028976,87.79453018310264,756.913561087431,96.95500464908571,0.969012484869983,-4.135769265912236,0.02958444047269737,0.0412394820205542,0.24424746328091182,0.014231103461704581
2021-01-01 09:00:00,0.0004993212383687731,87.79636281257679,756.9771212595567,96.93725880593965,0.9695413789454495,-4.136099063863538,0.030268683250226018,0.04163241983154986,0.24911693811003904,0.014281392029078655
2021-01-01 09:20:00,0.0004919632916854551,87.79817156448996,757.0405624104186,96.91925202520929,0.9700684780867438,-4.136434003218367,0.030792958266826764,0.04187162954258784,0.25206521603678367,0.014327303829604952
2021-01-01 09:40:00,0.0004848046681324575,87.79995640769707,757.1038595620805,96.90098323381903,0.9705937523407258,-4.136774104579769,0.031154614110596484,0.0419577108926963,0.25314736624451883,0.014368198569606704
2021-01-01 10:00:00,0.00047784532080960215,87.80171731217831,757.1669877917057,96.88245136476205,0.9711171718262934,-4.137119388012502,0.03136213017450311,0.041900644441810825,0.25257381295116943,0.014403799689504173
2021-01-01 10:20:00,0.0004710851965204106,87.80345424900959,757.2299222517029,96.86365535714593,0.9716387067344164,-4.13746987303953,0.03143359155610423,0.04171857817612897,0.25068225442516456,0.014434152310995587
2021-01-01 10:40:00,0.00046452423587002925,87.8051671903706,757.2926381900656,96.84459415622831,0.9721583273296135,-4.137825578655052,0.03139437549091949,0.04143601758455247,0.24789722789189303,0.014459564081253781
2021-01-01 11:00:00,0.0004581623732443363,87.80685610954743,757.3551109704017,96.8252667135182,0.9726760039511945,-4.1381865233059125,0.03127429580100952,0.04108160141764327,0.24468197452816853,0.014480537241500911
2021-01-01 11:20:00,0.00045199953675963134,87.80852098093678,757.4173160920238,96.80567198678425,0.9731917070146396,-4.138552724905045,0.031104502111588765,0.04068568120850368,0.2414880858365726,0.014497700440713041
